,ID,Gamma,Location,Alpha
102,22032.0,0.345480849508,1.89979801341,0.0479413884444
103,22.0,2.51407803539,4.77528396103,1.40452931302
104,22998.0,2.05023515329,5.40112212742,0.86977288745
105,23005.0,3.15771463843,5.42830149268,1.49169671112
106,23975.0,1.34705778875,5.27926350562,0.507055437651
107,24008.0,2.61890161254,3.95305305756,0.786803897791
108,24013.0,0.149301365552,1.96414323362,0.302880864437
109,24017.0,2.05630573726,4.03824899069,1.40854881231
110,24248.0,2.79482826276,4.51885721222,1.13015339624
111,24346.0,2.66510060177,5.77482555991,0.976523911013
112,24453.0,1.54642245646,3.97182173429,0.426468894845
113,24576.0,1.79727571996,4.68341674203,0.455826048918
114,24631.0,2.55406339544,4.28556986209,0.933521849546
115,24705.0,2.11109675356,4.47388580895,0.904053495967
116,24763.0,2.77092431136,4.50125986904,1.53238504744
117,24824.0,2.32740054929,4.38980876565,1.65094860303
118,24923.0,2.24455544049,4.37151827583,0.96299457616
119,24930.0,0.79464514112,4.66478974305,0.461983076594
120,24937.0,2.69800234605,4.82908613739,0.984565282718
121,24946.0,2.30404449851,4.13396528132,1.45801324511
122,25.0,3.29262324872,4.31268077807,1.13218594542
123,2612.0,0.268627133528,2.75990788718,1.78939094186e-05
124,28.0,4.48858545093,3.16324429624,1.08940276386
125,3000.0,1.7217971472,5.24104085307,0.956604255914
126,35.0,2.40312657675,4.11856957551,1.34470113635
127,3898.0,2.1366947807,3.45742534251,2.25467683301
128,42.0,2.24841220545,3.08203855583,1.11548738669
129,4641.0,0.382622581758,2.43107120855,0.14732711058
130,4753.0,0.864943800192,5.89950060664,0.347090446046
131,503.0,24.3733350249,5.38796828144,2.48485425424
132,5505.0,1.94543865377,4.02517694019,0.664333170475
133,58.0,0.893387417616,2.29317248235,0.410214599002
134,5958.0,2.46505802193,4.68947148058,1.31909183102
135,62.0,2.09779137083,3.91079578942,0.871847050846
136,67.0,6.23880309485,5.98353793445,1.61786872449
137,7341.0,0.37917756737,2.56608268862,0.184828162376
138,7431.0,2.25973738751,3.14428370033,1.25737033285
139,787.0,125083919.637,-15577078.7325,15577086.5929
140,8462.0,2.09631428849,4.45937324969,1.19955100055
141,8582.0,0.184163332004,1.99626001819,1.19100278327
142,8744.0,0.833251932557,4.70525713081,0.154638909864
143,91.0,1.63422183925,4.75044690548,0.809784249861
144,99.0,0.999930015169,7.98312466289,8.81036944564e-16
