,ID,Probability,Mean,Sigma,Mean_Error,Sigma_Error,Determinant
9,1128,0.0889174779232968,5.226963516785646,0.672310146355408,0.021616044226708854,0.015182392106477965,1.0771485090839677e-07
10,1136,0.18885640419901675,5.103045167179998,0.32214622427129774,0.010370697489210446,0.007104296721077014,5.423576537916051e-09
11,1137,0.09420297722611722,4.858836095549454,0.6449041958759394,0.020246344062661913,0.014712342455695184,8.872690603835382e-08
12,1138,0.08177571052185775,6.15613474730563,0.8622680955427828,0.0272044753191716,0.019867883587545276,2.9214883906961626e-07
13,1169,0.168236518867317,5.1485426582242155,0.35742141387530196,0.011465921212654936,0.007981785543202318,8.3687570649695e-09
14,1174,0.24922955490643886,5.258047407529347,0.2368177488185934,0.007436399348361671,0.005601967316319082,1.7344084532225486e-09
15,1190,0.12496244142382854,5.31503874138705,0.4842385945632264,0.015110147389996656,0.011177493319647578,2.852144526848849e-08
16,1194,0.08120855192818399,5.672190610024973,0.915517804346766,0.03095740989410171,0.021872915760270697,4.5853870133353275e-07
17,1197,0.17092778808831807,5.094196726869287,0.3516569315797022,0.011241555376914729,0.008017204278784662,8.106754958701844e-09
18,1,0.17363551117736747,5.480372095828743,0.35011032121188945,0.010908054752870855,0.007920660775931771,7.464280383146999e-09
19,1204,0.15610475225334935,4.331881299018436,0.37965049626452246,0.011940311657970697,0.008537473903014467,1.039281481160731e-08
20,1206,0.10349209682561662,6.805860334264157,0.6284575203457652,0.020351067884785513,0.01486183440244362,9.148502107233334e-08
21,12073,0.11725723894524358,4.518945538112471,0.5256624326398778,0.016188192047108658,0.011840524735650152,3.672229701650887e-08
22,1208,0.14469328914772014,4.978398486660797,0.42331347314018963,0.013239521788545313,0.009470096226798015,1.571936433330511e-08
23,1217,0.3873674200009771,4.682924511151186,0.1544587530452141,0.004689082395636418,0.003566432621144285,2.796931611915578e-10
24,1223,0.08435450994643288,4.708215756697652,0.7328065162015467,0.02367804647610602,0.016429650789397347,1.513417221636512e-07
25,1230,0.09474602145830462,5.464342114895957,0.7700674195354335,0.025605311823548395,0.018241326958897304,2.1774602232654658e-07
26,1235,0.1929080829499235,5.120087646529038,0.30808856545159957,0.009949684496819575,0.006750983131197925,4.5115552088551635e-09
27,1237,0.1244602164721376,4.18706029325192,0.4951272527418784,0.015928088775995657,0.010829515584805773,2.975511706733296e-08
28,1241,0.11627074102365947,4.793726412918165,0.5313543997989765,0.016849487814103857,0.01186984049757074,3.998530933399177e-08
29,1248,0.13190042257909781,4.634449428298714,0.4617214791939829,0.014889574607453892,0.010131272860638798,2.274773649767543e-08
30,1251,0.11666729010450101,6.440611311046039,0.5277534625288017,0.016365716707094472,0.011788512437058805,3.718091480745417e-08
31,1261,0.18955477807097956,5.838487282757601,0.32171408678299057,0.010232525331110671,0.007260446390803672,5.51928823813903e-09
32,1266,0.15663892464770265,3.77655898517946,0.38977113244377454,0.012615179907246438,0.00884141581209406,1.2435474203430843e-08
33,1270,0.294834944032214,4.344541056676716,0.2057375512779362,0.006618796311262768,0.0046112973854792105,9.308227017419418e-10
34,1277,0.1781131598937081,5.0552196408226155,0.3463899869957707,0.010824818221326395,0.007806803647588787,7.13704903451692e-09
35,12840,0.09988827994061766,4.702814218481585,0.616084621281359,0.019830677996924503,0.013441082129487575,7.096948554135636e-08
36,1308,0.10086837327336591,5.58922464991338,0.5983127001500846,0.018983491327567485,0.013386412303851979,6.452408084064636e-08
37,1313,0.1232971784805682,5.822645124551679,0.4925799943413337,0.01523220666998041,0.011153899779927676,2.8866737108410594e-08
38,1323,0.13227772708402566,5.9147477925301155,0.4620280564071304,0.01458125018260659,0.010120521869655346,2.177595722158877e-08
39,1324,0.12246124095560877,6.063029224445499,0.4858274728199177,0.015661667254365783,0.010952735017983573,2.9425769350065933e-08
40,13362,0.1579666120176173,2.084712429835502,0.38854715903092657,0.012248216833150333,0.008725285260716071,1.1418533692030934e-08
41,1337,0.13833729486493335,4.7055086489083235,0.43687544727319166,0.013701293617981574,0.009772152853715285,1.7923926082976683e-08
42,1344,0.07253498947959539,5.512776747867149,0.8635780267928675,0.027407257979144242,0.0193705244735816,2.8169044821515353e-07
43,1350,0.13097842276183394,5.820672806154739,0.4658964116380146,0.014781053732638673,0.010608343116714648,2.4589085041006245e-08
44,1356,inf,4.554517127685618,0.06089409311538848,inf,inf,inf
45,1364,inf,4.704212370577566,0.04845262309824278,inf,inf,inf
46,1366,0.28195479043340227,5.227016629740359,0.2174071412564763,0.006815348789273003,0.004978779574106447,1.1471223239487543e-09
47,1375,0.15677245665186232,4.761795082716849,0.40960748838181726,0.012899680400660526,0.008771835313687078,1.280507884865091e-08
48,1379,0.15763438655552128,5.307440952776716,0.3785813414540906,0.011986528926229418,0.008721351598202934,1.0899372925741401e-08
49,1396,0.3464224674750159,4.12758335624159,0.1709759485914329,0.005633988823303208,0.00382501646614943,4.6426639798864565e-10
50,1403,0.16268140992483798,4.962982019900545,0.3635275893636953,0.011623367644720667,0.00835075585335239,9.420813856642527e-09
51,1408,0.132198412935638,4.5558834166928825,0.46619523227486204,0.014557030318155676,0.010651358899101057,2.404004424091138e-08
52,1412,0.12717799140642427,5.302791204106389,0.4950370626200815,0.015165188079478921,0.010980177192410451,2.771719448307119e-08
53,1424,inf,4.138757458067831,0.04346556739296719,inf,inf,inf
54,1426,0.0938026654724518,4.566135683453244,0.6629085087427707,0.021264925908585836,0.014120645961457297,9.017376709069072e-08
55,1438,0.13337601137936694,5.165256285753055,0.45661529939186235,0.014520966759576308,0.010457516926100049,2.30605360430859e-08
56,1449,0.19596469592233975,4.682815864869719,0.3155518334742067,0.010080468682047324,0.0071229309800907754,5.1558937681563754e-09
57,1476,inf,4.343927045911791,0.019482519503397952,inf,inf,inf
58,1488,0.19052251428654415,4.616208950722828,0.31495032407765877,0.010017433819016867,0.007078100019779374,5.02215055843211e-09
59,15003,0.14220804649017338,6.742314637210282,0.4623393114718597,0.01462619170084939,0.010328886955850831,2.28165441028228e-08
60,1504,0.15867905078499955,4.115516303463991,0.3865212009933461,0.012070117327680442,0.0087327283860293,1.1110347585350524e-08
61,1507,0.19099513991511297,5.806890148787449,0.32275828786716737,0.010042324905431698,0.0071993543989900145,5.226877021182772e-09
62,1508,inf,4.176140607288784,0.003015813892883336,inf,inf,inf
63,1513,0.130575970210072,6.621906895304693,0.4685723045804815,0.015219653936917652,0.010228956984116003,2.4231977016805697e-08
64,1514,0.15323195108534973,5.6576204730088415,0.39736274443178693,0.012696275106832201,0.0088873074198082,1.2689110399196413e-08
65,15220,0.17112406187652088,5.806491930566828,0.36960433103763174,0.01140793284809518,0.008249040867378125,8.855612120318746e-09
66,1590,0.12625922127169392,5.259767089078614,0.481520698947193,0.015335059818689411,0.01073541622192444,2.7095898878868016e-08
67,1598,0.1896269594401267,4.640926733283275,0.3243906878994623,0.010428601629427122,0.007294747392795314,5.7877590161679775e-09
68,1601,0.7462612874207558,4.453020723436759,0.0821935537878186,0.0026520819703933327,0.001773546829020455,2.2107810168839985e-11
69,1613,0.15938345207044466,4.575984779674066,0.38021165617887803,0.012139104102457252,0.008445081401161103,1.0506948149975878e-08
