,ID,Gamma,Location,Alpha
102,1823.0,3.13808669887,4.86803540195,1.2894452661
103,1827.0,2.40344097406,4.94327907567,0.879260541462
104,1829.0,0.913574821091,5.11056062599,0.0450298550618
105,1831.0,2.18525551623,4.7346132787,1.15104319697
106,1832.0,1.82306783552,3.08885114752,2.06599641461
107,1837.0,1.22224144427,3.96168559568,0.319766465045
108,1838.0,1.88608217447,3.34197136449,1.6016799384
109,1843.0,2.06967086767,4.09918063255,1.16675972045
110,1848.0,0.650236489823,2.93109827287,0.548304663788
111,1850.0,2.18071448427,4.66463482461,1.68572729338
112,1852.0,4.43246408736,4.22037845499,2.56231554909
113,18539.0,2.91982254445,5.42632808611,1.55754195384
114,18651.0,5.99811754483,4.06834898333,2.77670855223
115,1875.0,1.7610657289,3.93454971947,1.26454997304
116,1877.0,2.22340743335,4.19058822984,1.63478272421
117,1879.0,1.87205816551,4.87749233119,0.680376401639
118,1880.0,0.70894066717,4.4612775313,0.191758583486
119,1886.0,0.356468235166,4.66854788425,1.20957003726
120,1899.0,2.32141415337,5.59446955471,1.00611399952
121,1900.0,3.95483267777,5.10060632531,1.68689695896
122,1911.0,2.7112708885,4.13667778783,1.11547824631
123,1913.0,4.4018175437,4.37716437795,2.63382020043
124,1918.0,3.5436563287,5.09226703332,1.22483903597
125,19197.0,2.74451248579,3.64154762441,1.43047223345
126,1922.0,3.41312884422,5.3616606702,1.17357792521
127,1924.0,2.25882768476,5.90070144546,0.601815723094
128,1928.0,0.90637631321,4.29043053605,0.399178691595
129,1929.0,3.38252857321,5.65954810677,1.26151636401
130,1942.0,1.5059817667,4.32146184653,0.884831811701
131,1943.0,2.55043571102,5.29928917882,1.17450604398
132,1946.0,1.0540933271,5.10998105842,0.0124734852746
133,1954.0,5.25817642953,5.00164142835,2.12810950736
134,1957.0,1.56379313427,4.31521485665,0.375305869029
135,19591.0,2.97089316154,4.89999677457,1.43622644093
136,1971.0,1.37922831017,4.28470099033,1.23014519136
137,1979.0,2.05447702648,5.05752702136,1.12859572277
138,19898.0,1.65848331637,4.24993687425,0.699316071532
139,1992.0,1.79135610204,4.28916229884,0.489791181939
140,1996.0,2.02463932514,3.63838982818,1.38694722486
141,1999.0,2.19905841666,5.20743859227,1.31076288663
142,20041.0,2.58517470506,5.20059513823,1.08332995498
143,2008.0,1.86907964018,1.91664271331,0.93172374396
144,2010.0,0.995487475818,3.86872595885,1.00588722353
145,2018.0,2.99184544636,5.36800483185,0.935241458048
146,2030.0,2.96976476853,5.12095947822,1.35042687915
147,2032.0,2.55877990313,4.45817463971,0.972402788712
148,2048.0,1.16272831093,5.00050941004,0.434869620369
149,2059.0,0.566926806318,2.64910128672,1.34723202199
150,20620.0,1.87162453214,4.39837827514,1.15512095606
151,2062.0,2.99066600341,3.93361913252,1.13137919379
152,2063.0,2.86402705772,4.27263735755,1.40326237248
153,2066.0,2.47008458848,4.48414390675,0.833144759595
154,2077.0,0.975799503987,4.44739931112,0.185137473236
155,2081.0,3.36046325141,5.23488329968,1.63729027077
156,2083.0,2.97518257226,4.35513855184,1.33693422918
157,2087.0,2.96485038092,5.02274367008,0.904276422538
158,2094.0,1.35016827063,4.0253782487,0.503461241159
159,2095.0,2.42809389336,4.10395913855,1.1943259579
160,20972.0,2.62582771194,5.28828875882,0.948260743052
161,2103.0,1.9564741755,5.40005708746,0.715688153633
162,2105.0,0.240014879685,2.15480389824,0.43941108944
163,2107.0,2.05303491017,4.82537271863,0.836824321669
164,2110.0,2.27825176551,4.03818861749,1.01367456517
165,2113.0,3.07798087896,4.01130665278,1.13960581024
166,2116.0,2.31760818177,5.58994769722,1.22104217552
167,2117.0,1.52052721421,3.67959856939,0.572807909695
168,21.0,2.36509138328,5.09440226081,0.972276435793
169,2125.0,2.14485055776,4.95079091846,1.5734814555
170,2126.0,3.82109959977,4.12535506838,1.31204893
171,2128.0,0.0603410226057,2.22872177159,6.01120015524e-05
172,2135.0,3.11455433059,5.85216030547,1.32822063261
173,2145.0,1.56672978606,3.4225570454,1.2666507744
174,2147.0,1.80522842116,4.11833285002,0.972273613932
175,2159.0,1.80049305053,3.29756925567,2.1044100874
176,2161.0,2.15543813016,4.50857668971,1.07628380479
177,2170.0,2.65894889604,3.21060123868,1.60822160552
178,2173.0,2.15859663209,2.96985832097,0.921916233345
179,2176.0,2.4605586164,5.02559031882,1.34636146077
180,2179.0,1.02330989575,4.30652743475,0.993951254826
181,2185.0,2.45422393008,4.99067536989,1.47449063869
182,21872.0,1.70798418031,4.57580030298,0.696861224689
183,2190.0,2.34529059243,4.91352951295,0.672790821091
184,2197.0,2.72431774782,4.30687303337,0.917455428724
185,2198.0,2.69896485806,4.46027724634,1.27330434772
186,2203.0,1.62288393198,3.8578236767,0.779885825945
187,22032.0,0.345480849508,1.89979801341,0.0479413884444
188,2206.0,2.56155852926,6.03655119569,0.755447511187
189,2214.0,2.89852694647,5.84724439707,1.12470577192
190,2215.0,0.99316500023,4.31851557632,0.150467334391
191,22.0,2.51407803539,4.77528396103,1.40452931302
192,2220.0,2.14814391991,3.4462935499,1.7097621978
193,2222.0,2.71369039858,4.49883725673,0.979701726998
194,2223.0,1.53976120441,5.1350427112,0.687507510333
195,2232.0,1.36422219243,4.39721162444,0.599081221073
196,2233.0,2.6114828838,5.17454530054,0.927309449834
197,2234.0,1.94168641443,5.61751261554,0.62818291556
198,2241.0,2.11763428277,4.567852072,0.588234433293
199,2242.0,1.96512584558,4.57709483051,1.46738771233
200,2248.0,2.71946064799,4.60484380049,1.6263904452
201,2256.0,3.00055930491,4.36028191172,0.912233404107
202,2259.0,2.87861214869,4.97310386132,1.07018803981
203,2264.0,3.14244891186,3.79563059899,0.974868118831
204,2274.0,0.946483246051,5.35177412093,0.201319348716
205,2278.0,2.04375124833,4.61277691529,1.72635799176
206,2285.0,2.35674528988,2.84251963867,1.59056996922
207,2288.0,0.983246075541,4.49261573243,0.260480693859
208,2296.0,1.78764285472,3.68560920327,1.04845089732
209,2299.0,2.08869212199,3.48577954954,1.9216488555
210,22998.0,2.05023515329,5.40112212742,0.86977288745
211,2300.0,3.72328143265,4.09555323175,0.530298474652
212,23005.0,3.15771463843,5.42830149268,1.49169671112
213,2301.0,1.93548950167,3.17127483263,0.955432141318
214,2313.0,2.47204815808,2.99026099523,1.16133730676
215,2329.0,1.59481928602,4.2825905804,0.371103794845
216,2336.0,1.27901345523,4.24446524507,0.28752686056
217,2340.0,2.12275237647,4.32463569889,1.65101327991
218,2341.0,1.44830516918,3.58401852113,0.64216809705
219,2344.0,2.60032632197,4.0980961748,1.02301084627
220,2359.0,2.37364018118,4.29586532831,0.767408717525
221,2364.0,1.77754435998,4.77943269645,0.169554341807
222,2370.0,3.47585666792,4.36285464454,0.908815506465
223,2372.0,2.38078305441,5.46384921403,0.963367199949
224,2377.0,1.00384825994,4.59210136255,0.588630169503
225,2383.0,2.70856596271,4.94799778844,1.09692808324
226,23975.0,1.34705778875,5.27926350562,0.507055437651
227,2399.0,1.18474332609,4.86587813634,0.660646514323
228,24008.0,2.61890161254,3.95305305756,0.786803897791
229,24013.0,0.149301365552,1.96414323362,0.302880864437
230,24017.0,2.05630573726,4.03824899069,1.40854881231
231,24248.0,2.79482826276,4.51885721222,1.13015339624
232,24346.0,2.66510060177,5.77482555991,0.976523911013
233,24453.0,1.54642245646,3.97182173429,0.426468894845
234,24576.0,1.79727571996,4.68341674203,0.455826048918
235,24631.0,2.55406339544,4.28556986209,0.933521849546
236,24705.0,2.11109675356,4.47388580895,0.904053495967
237,24763.0,2.77092431136,4.50125986904,1.53238504744
238,24824.0,2.32740054929,4.38980876565,1.65094860303
239,24923.0,2.24455544049,4.37151827583,0.96299457616
240,24930.0,0.79464514112,4.66478974305,0.461983076594
241,24937.0,2.69800234605,4.82908613739,0.984565282718
242,24946.0,2.30404449851,4.13396528132,1.45801324511
243,25.0,3.29262324872,4.31268077807,1.13218594542
244,2612.0,0.268627133528,2.75990788718,1.78939094186e-05
245,28.0,4.48858545093,3.16324429624,1.08940276386
246,3000.0,1.7217971472,5.24104085307,0.956604255914
247,35.0,2.40312657675,4.11856957551,1.34470113635
248,3898.0,2.1366947807,3.45742534251,2.25467683301
249,42.0,2.24841220545,3.08203855583,1.11548738669
250,4641.0,0.382622581758,2.43107120855,0.14732711058
251,4753.0,0.864943800192,5.89950060664,0.347090446046
252,503.0,24.3733350249,5.38796828144,2.48485425424
253,5505.0,1.94543865377,4.02517694019,0.664333170475
254,58.0,0.893387417616,2.29317248235,0.410214599002
255,5958.0,2.46505802193,4.68947148058,1.31909183102
256,62.0,2.09779137083,3.91079578942,0.871847050846
257,67.0,6.23880309485,5.98353793445,1.61786872449
258,7341.0,0.37917756737,2.56608268862,0.184828162376
259,7431.0,2.25973738751,3.14428370033,1.25737033285
260,787.0,125083919.637,-15577078.7325,15577086.5929
261,8462.0,2.09631428849,4.45937324969,1.19955100055
262,8582.0,0.184163332004,1.99626001819,1.19100278327
263,8744.0,0.833251932557,4.70525713081,0.154638909864
264,91.0,1.63422183925,4.75044690548,0.809784249861
265,99.0,0.999930015169,7.98312466289,8.81036944564e-16
