,Zcosphi,Zsinphi,Zcomcosphi,Zcomsinphi,Zstarcostheta,Zstarsintheta,dKprimecostheta1,dKprimesintheta1
3119,0.05392424367807931,0.006604119726139562,0.05544556433664402,0.008290797464020927,0.09669188044637528,-0.041332059251138226,-0.0006124874422363775,-0.00011131552475207044
3120,0.012799303573918243,0.0010802207922214321,-0.0001355193098053702,-0.002291817282590903,0.03006283495250183,-0.005996241468131753,-0.0038460360556201406,-0.0006402532218570189
3121,0.001911414882178198,0.0006684353253130503,0.0036333870712423615,0.004083538916259832,-1.044400957798873e-05,4.039293030441115e-05,0.007095544403349281,-0.002580188555978167
3122,0.012012837986143613,-0.0006438331657154047,-0.017391272907634883,0.014484042876188243,0.01939426451486781,-0.005150013120620312,-0.0018208552760618662,0.0002925454196060364
3123,-0.01571084742773972,-0.006897306902280365,0.0013162203423982422,0.00433339681006568,0.0052127298515806785,-0.037394278695283646,-0.0012363618356263666,-0.0004609246451847232
3124,-0.130118974157925,-0.009679727246959884,0.009146717057541564,-0.09096348913401733,0.04938685761305097,-0.12085961067268845,-5.8922912867865185e-05,2.0166961448579133e-05
3127,-0.00010991249800933727,0.033742557436640334,0.023285813310496378,0.04071542580249718,0.03952909998515836,-0.022000243033175028,-0.0003233463970956078,-8.409703869857312e-05
3129,-0.0005162966925149533,-0.0013047504742977163,-0.01739267591483436,0.013466432678439024,-0.013900155327643224,0.01627492951482966,-0.00044989682521712215,6.346510645134709e-05
3131,-0.016853804267458715,0.006446121327841089,-0.00947006717403846,0.003401051743310876,-0.03855029264201008,0.023017477486351773,-0.0071241472964488585,0.0001727935782052132
3132,0.0012203551709080943,-0.004061366410139575,-0.005720749594446829,-0.03442735057164157,-0.022088307654960414,-0.009892422991666596,-0.002612200410930462,0.0023993668079025877
3133,0.0556674384549426,0.05171236801343379,-0.012555152307625578,-0.012784816480326375,0.08028559444622749,0.03127653563669751,-5.334896253981639e-05,1.8494712571719542e-05
3134,-0.053219029671748394,0.009219036991401237,-0.0077743361846696725,0.00820547023362443,-0.004120018415372867,-0.05408438826319425,0.00015249744489886802,0.00013740368087652543
3136,0.009194688968452906,0.023670341524199022,-0.019720006029088133,0.00369607650550867,0.03112434681336921,0.004976113669018914,-0.00016146243731734674,6.273272796269079e-06
3137,-0.012356723022360445,0.0011175441495854474,0.025251924471819905,-0.03041927141469479,-0.0044596515812442535,-0.018300846074008878,-0.002260052815615874,0.0002041225814768285
3138,0.005383688365558737,0.013099223962794653,-0.00678351696980157,0.013020252634743767,,,8.030042312185763e-05,4.206272745300236e-05
3140,-0.1806823566580406,0.02559244492322526,-0.0600835394322169,-0.07361153390631955,0.007249526353416534,-0.18018444126879454,0.0005218958102340242,0.00021300628933545594
3141,0.0062803540480815155,0.0015884668868736233,0.004153597789075423,0.0023460440256694013,0.019354947587132604,0.022315674631431245,-0.0018969899557560682,-0.00019608877339667122
3144,-0.015566118843703862,-0.001670372755093137,0.061830779601678716,-0.03073546651024886,0.009164171328078336,-0.013221540946561685,-0.00047835990252172096,-1.3437817779227525e-05
3146,0.014634130839503025,-0.01614862510325786,-0.0015362615826131157,-0.012184860752394768,0.005422522275019065,-0.06204485660259895,-0.00787637217285151,-0.001215909425667412
3148,0.025778261844463895,-0.0023425616622037167,-0.0006748565905901247,0.013099396985019338,-0.003762417530163486,-0.01679069678894419,0.0033206248980098023,0.0006326073523823931
3150,-0.04034095617994089,0.01926262762194576,0.029025111912387717,0.02348102086543301,-0.0095136002845607,-0.030903445398730356,0.006941777902765945,0.0012803976647564918
3151,0.015480740484322155,0.010385544413494055,0.011645263909041909,-0.026078788135505723,-0.03287553159811466,0.020835576130497732,3.5498150485528774e-05,-0.00010626630860095733
3154,-0.0038351452756416765,0.011023297380845313,-0.01414793008212143,-0.001977423268566214,,,0.001401467688166464,-0.00023013460032330626
3155,-0.031785707556372694,0.01589427331641047,0.0003107354630947804,0.00043378825180171327,-0.08271524345178158,-0.03842666038701753,9.229693732287115e-05,2.829539576015505e-05
3157,-0.001214931135561212,0.00089820275314213,0.00020898312664710815,-0.000998852308144861,0.02140119759895776,-0.0006285894525639753,-0.004350173378595067,0.00023537208252551617
3159,-0.03004661979904825,-0.008968787173021943,0.05612605538642746,0.01914290932017147,-0.009496987124263433,0.025858440073370192,0.001537239934420874,-0.0006426442157146638
3160,0.0011587143884759245,-0.028993363733517893,-0.0010313872666399433,-0.004967513600419601,-0.010391881854810462,-0.008994991291773936,0.0028567072103194255,-0.0008567766857615802
3162,-0.03668056789538888,0.00010437541258399273,0.020196511679041795,-0.012862962574399284,0.03221206897046667,0.017004489301446667,7.889026384379953e-06,5.5926195978198935e-06
3164,0.011486082651419297,0.027799156037712443,0.013851265235921196,-0.008504498200643733,0.06625898458065552,0.04930166516388812,-0.002374486939283544,0.0013150666174761242
3166,-0.0646360929267443,0.010960032575502527,-0.029841653244810484,-0.07696122193561505,-0.054314993860486216,0.033954013359478855,4.616665620274168e-06,-6.937822136498109e-06
3168,0.02166336959674034,-0.0004871923663725396,0.03274944769160315,0.018349757263633845,-0.011977016356608097,-0.03123298723910445,-0.006958656194704,-0.00025435004475402067
3169,-0.09598266286261987,-0.00024338158598330025,0.01984769238419347,0.007423920162913094,0.01076063794279174,0.09538409698889594,7.684618546684141e-06,9.094607425952323e-07
3171,0.014601709250337833,0.03444695665769901,0.03948948814384953,-0.007066468232393507,0.010435501184175447,-0.02562689486224235,0.004070147333849483,-0.0019594561512817498
3172,-0.06183014140834299,0.022913715173821073,-0.04132066933678043,-0.017964678700643336,-0.009336158644904159,-0.05786777332570606,0.0031827782456421622,-0.0009056728227191977
3174,0.0297168054884638,-0.0005704218916889725,0.02266000413696025,0.0077474625373281,0.017762840395555694,0.006083419739476449,0.004759510600328648,-0.00011343465417331214
3176,0.015158224072352098,-0.002402494153390026,0.0018459373768439985,-0.007605155436371068,-0.02966380141241639,-0.005612144792331756,-0.004161084827145315,-0.00037115064909078535
3179,-0.011021161482195323,0.007831289659164128,-0.017410743592658446,0.0029424086818318953,-0.0008380949984988831,0.00023066271364994588,0.00031859742829334247,-8.285636820191088e-07
3181,0.0289396901535261,0.02034505275557264,-0.047465669412279435,-0.07063988435438606,,,0.0003106861848075799,0.00010024209916978685
3182,-0.07977595183171798,0.014581863320638806,0.02464703071121417,0.0679485369811509,-0.0663179254717847,-0.04617986214675364,-2.8151089745873992e-06,7.306008545778927e-07
3184,0.004990100226306613,0.010748511886063843,0.01216955832596806,-0.0068399393385191395,,,0.009296614086083736,0.001062603453870869
3186,-0.1680184497664678,-0.01748828874302672,0.06456980244683232,0.11608094305664148,0.09902681504777754,-0.13567126946212388,7.757496203557296e-05,-0.00010932880022732506
3189,-0.004636142368836687,0.0191557949537598,-0.01742999374690917,0.003536556278769538,0.0005028266045494147,-0.03020593541484478,-0.001577250037196454,-0.000527197628951271
3191,0.002297782437357494,0.0021934267760382762,-0.002923407823818832,0.007256106567407923,-0.00012317768419926927,0.0003328221663697801,0.0020219336336824885,0.00014570065257852308
3192,-0.0036278963326576434,0.007332875082653429,-0.002332795735453937,0.008113793438123356,-0.00246741640179776,-0.002659278893224437,0.00031330886349402795,-9.990826256384349e-05
3193,-0.039719156691992684,0.002332063080309595,0.008215283514258596,0.050412778235087136,0.01834256506038648,0.03539232464739144,0.00020031121152522553,0.00011466916123742049
3195,0.013183184480255676,0.028676216245123957,0.007607281092012893,-0.0010911788533026943,-0.007125636673019945,0.0004092820684008758,0.006203173548948383,0.000470722727838865
3197,0.012257075436245804,0.030263213613527705,0.04697839843139653,0.005876330554471447,-0.026793675891077798,-0.03944266423910364,-0.005404106444221164,-0.0007962325267602173
3199,-0.0761246010602229,-0.016838120866448907,0.007249748642498242,0.04394248981016394,0.07049531411599019,-0.033461497579196336,-2.201460092310404e-05,2.63239627122543e-06
3200,-0.012264453191759943,0.0037137588754060113,-0.00021998035050884582,-0.004559269592671515,-0.02263301388112626,-0.00546976247674356,-0.001134347425923945,9.424034172602414e-05
3201,-0.010066932266491762,-0.01591869600841756,-0.02740338624921443,-0.0044376079963762225,0.0014563927795547985,0.0005224202675991343,0.010336039619107127,0.0022601596991180754
3202,0.015259722216386384,0.005914229033374753,0.035309852956250956,-0.021931137453769997,0.013307956644392651,-0.02107345012766781,-0.0016017289225881575,-0.00010357126521302322
3203,-0.07149782098955292,0.12661172531073223,-0.04341761415567928,0.07999326649948037,0.10852858449173827,-0.09741499958203959,-2.8600549640204214e-05,-1.307943721928783e-05
3204,0.0006165533003183042,0.014890082795030006,-0.017244903823122708,-0.03985731035744211,0.0003578829768220866,0.0003778502359532396,0.004171987630417899,0.00087991770409534
3206,0.004212146630890065,0.003337783137807509,-0.005493594327820729,-3.845366781776121e-05,8.442490475786921e-05,3.2033366074741846e-05,0.0004503638394082957,-7.563216559639216e-05
3207,0.1006219801013539,0.06162495700077941,-0.1499037751821039,-0.03128404460399324,0.019991927644420947,0.09157865713974196,0.0014788357137200583,-0.00946854715803753
3208,0.0009410453447677183,0.005087520920866302,-0.00456667422392215,-0.019795622308703815,-0.021821480582645283,-0.012431623124683926,-0.004545607934674177,-0.001320490952048518
3209,0.0036763893660588464,0.009410353214940787,0.0023448127367707468,-0.008464930879804215,-0.0012507158159803292,0.014460689142000546,-0.0006558623530772961,3.469747881715118e-05
3210,0.026051808272842026,-0.006492743368601053,0.023273923521351696,-0.02735574984732841,-0.00028913297845164804,0.00022153382677979485,0.00951206037740017,0.001078398439544271
3211,0.0031767442750783668,0.00411601786348536,-0.0005863680634267478,0.004819986520324462,0.00033569717259435746,0.0006657657254346473,0.00023974244768613695,0.0001583899838252323
3213,0.002609589154369882,-0.0016145240866748912,-0.00039675693750834245,0.002426567482137631,-1.1249983037750326e-05,-1.4650147908037168e-06,0.0014759719791518418,-0.0008700595281992923
3214,-0.011527210671888909,0.0007389375091937695,-0.011841652511510975,-0.0003055951341843091,0.011418433180994498,-0.0036156777648588983,3.0102548567985895e-05,2.328780587056547e-05
3215,0.00795124575277218,-0.0397989534535424,-0.05301233235104106,0.02224901038172184,-0.00041936897324090365,-0.0019577167179262544,0.0003008097014722439,0.0005277929665223821
3216,-0.026997876993502364,-0.02323261825017967,0.054226589029086184,0.007937626670349852,-0.0009324176187064089,-0.0011076271743570305,0.006510654831547885,-0.006731690947726823
3217,-0.0005069077838760886,-0.022715607982176266,0.009084457429358225,-0.026044691903055302,0.027078174638828834,-0.027930968855565143,-0.008544633136137928,-0.0029623487955670463
3220,0.056952347499816376,0.007060843229352,0.016565836104992276,0.06960481096337434,-0.04923309567643972,-0.0004545210206288086,0.003601951097751234,0.0006183610603437098
3221,-0.0016293806077709078,0.003524444822867076,-0.0003351617358951852,0.002533786683069204,-0.0017456734142076383,0.0016910894059961115,2.0332559647654406e-05,7.920352582509513e-08
3222,-0.006230219066877912,-0.043123357045009164,-0.026805317183705595,-0.04161007666371574,-0.04274825240022357,0.0372334182185301,-0.0028412354312371438,-0.0019212646736713578
3223,-0.004826904981177182,-0.0015081825091800996,0.02985615539672933,-0.08054379461917409,0.00014505312614417098,-0.00021753499620053178,0.002168442282101246,0.009133122689645376
3224,0.03234367559405152,0.00979412501471433,0.0034564832165446986,0.0011579098945967746,,,0.0008615977894432821,-5.261761991121743e-05
3226,0.0045742880004923546,0.0025368380605295562,0.0010810222138411035,0.0001387399453509603,0.023057507908878193,-0.009067882032618374,-0.0037069624505109426,-6.308699964939577e-05
3227,-0.005761907069045208,0.013677844060068485,-0.005853468161213291,-0.0065903842878590755,0.04719520422688569,-0.028628442883382524,-0.004850438075257202,0.0012638576548614866
3228,-0.003243340151316511,0.0019739275577347394,0.0010750246654160744,-0.0014589549297113443,1.2167647429574545e-05,3.1126914747169836e-05,0.005213388483553875,-0.0009777331200352074
3231,0.0035110178465890406,0.0030551849535954165,-0.007713706248875815,-0.00121023334303427,0.040551464067978334,0.06554397953769939,-0.00011342362751240024,-4.9054842848937225e-05
3232,-0.013451584474201165,-0.010018447326968083,0.024588309965054223,0.033228914685007216,0.03357106234289104,-0.014760444964274866,-0.005443784604355009,-0.0028493199055981025
3233,-0.12887377023238236,0.007868205521221562,0.025106480367159987,0.04751656427740544,0.12781238134236064,0.018692436073771804,1.8843966060153526e-06,3.93725813227888e-07
3234,-0.10735793694368416,-0.0005840172418938055,0.09982268454561273,0.040951351310994276,-0.09553376215577694,-0.0478378084475387,0.0005119595000672069,0.00022087882079113293
3235,0.09666326019140849,0.03741624591172028,0.028974291181543828,-0.03379371319289289,-0.10098955005239518,0.0535740465493821,-4.217102399411607e-06,-1.931156912788196e-06
3237,0.020332591062255066,0.02395051950234403,0.006719957581647799,0.004209076417553844,0.07672335864329208,0.038069216002954445,-5.5222376178959274e-05,-1.8202224929055487e-05
3240,-0.011667875686721096,0.022649489395968708,-0.04249044341402796,0.00950136617789431,-0.005707454906838375,0.04309373171670987,-0.002464726778071643,0.0012497055343681015
3242,-0.0027275694453521124,-0.012396549802597004,0.01282152369393308,0.00562267701653734,-0.004338856969285366,0.0073584959162867804,9.9987911438588e-05,3.435554063366451e-05
3243,-0.014440273758506143,-0.0008887720295635847,0.10720461676725071,-0.015587202233973464,-0.000792775580172256,0.014598576213561339,5.1062221565940874e-05,3.0455633084708093e-05
3246,-0.021379394941356003,0.022604336102146294,0.024217422904216097,0.04644736347430923,-0.002536156928726684,0.009605545706932646,0.00146116950309852,0.00019792036120067086
3248,-0.04777733523061495,0.006148028930074769,-0.0024290209793635803,0.02776377969412185,-0.016727130558649973,0.04560317290578542,7.753487538399058e-06,-2.2777746738190546e-06
3251,-0.01292930501007676,0.03490209783781164,0.03496908437997016,-0.012469130002397289,0.007171259826865949,-0.023306827266979857,0.0009288639641912828,0.00023250444828108323
3252,-0.0635923699538733,0.014136718440153306,-0.005661143555272503,-0.07078198282952201,0.007859446472259729,0.06405283512444798,4.357380842654157e-05,6.108745499919704e-05
3255,0.0021521639334364587,-0.008987480306993142,-0.0034041516370727576,-0.001544936085780744,-0.011495397361084698,-0.02268473756858538,-0.005091822823844413,0.0005621325778436063
3256,0.018910943570407294,-0.004855450566635808,-0.0030744027351312982,0.0072373347261624685,6.235709110907825e-05,-0.0007939845454671962,0.004407982958471043,-3.920095106707136e-06
3257,-0.026054936001154154,0.005819811246975772,-0.017480116839677554,-0.02370193499280228,0.005646188766010513,0.025423819242237106,0.00015967925339040634,2.354830712440777e-07
3261,0.0013251591576667976,-0.01630681689867602,-0.005010902889788584,0.012099414884586514,-0.02144458999055729,-0.011428974830160721,-0.0008160440925476665,-0.00032395375010934154
3263,0.024671629048270312,0.055108127859324424,0.00811419888105828,-0.0676481344581736,-0.03653117354746322,0.011331062277550758,0.0025640916049307497,-0.0010070374915367463
3264,-0.0017936592190854843,0.000746629745804283,-0.004204282799069274,-0.0017662670287534189,-0.0009337778580545736,-0.0224695838070147,-0.005386140273401139,0.001342859133866863
3266,-0.05579375791285494,0.031196890799581267,-0.05369374479838129,0.03088566318405956,-0.038463914957614115,-0.03421850247406861,0.00044341805991225864,1.5094706646190037e-05
3271,-0.04555684983496529,0.016322599761358234,0.07844189131676124,-0.00032080573510987387,0.0318472782754694,-0.05912351274705292,-0.0046441965707125455,-0.0007178675712478366
3272,-0.018621351162509434,-0.07118299893946373,-0.010603769374836569,0.0008141970787934663,-0.0635323236649979,-0.0023208991494342766,0.004119003568882959,0.0021131588858989366
3274,0.04699102286472379,0.04370369674667122,0.02978139193001927,-0.00845941226681406,0.07217648816314831,0.00886821446024031,-0.005217011264464493,-0.001860279144871662
3276,-0.06823896319980673,0.00024381961576929937,0.00021103458349086137,0.011619029578954554,0.04144053154726345,0.0541953853529944,2.659339279693705e-05,-1.7613658115581714e-05
3278,0.010041035652229338,-0.01838478418696871,-0.01179092825161478,-0.02072012941182451,0.006966901869046135,-0.024083415783037552,-4.3787866218630454e-05,0.0005926815338793792
3279,0.0002560311862588724,-0.004148696297944026,-0.0003554354268332741,0.0006172628679325798,-1.2152451372297267e-05,-6.898677144291827e-06,0.00222939741512085,0.0010322555143580968
3280,-0.02517609158876528,-0.022879136076442003,-0.005234248896050065,-0.03294358332204185,-0.028421694856197575,0.015641558787072816,0.0004281015319401419,-0.00024056072498877592
3281,0.017127112377573358,0.011152518326646592,0.004589789018507619,0.00920385009164551,-0.04638939218538405,-0.029979559208017655,-0.0006670254542961867,-0.0002214246719365126
3282,0.016136399446625347,-0.013288770682931828,-0.016821421295778134,-0.09287529813096863,-0.048655138148713396,-0.03910095922068488,-0.003131031354824423,0.0011159817554888631
3283,0.019719407257854687,-0.02691592100704581,-0.052998562096607506,0.011911072194893797,0.000963608676829506,-0.039684217167164644,-0.0005281988670217219,-0.00010802844535095913
3288,-0.06454731432795374,-0.026713758489780207,-0.010389212376980428,0.01103640609087086,-0.05784791394258251,-0.029317875009507402,0.0030013720530390363,2.65575905999489e-05
3289,-0.005158649405686173,-0.005593612685517469,-0.0019933249478249647,-0.009449376900490095,-0.00043021234193659863,0.007073515328842746,0.0002699465239867176,0.00033664585713736813
3290,0.05262672459159827,-0.01137532481853531,0.06357574274728223,0.07409301928747324,-0.04333622430272887,0.05772040708133651,-0.007754984040176866,-0.0040828454305190266
3292,-0.018666060331541025,-0.012838055086404667,-0.011755209234316813,-0.011046159332378064,-0.0002700154670412949,0.00012071611045590286,0.0003090128032486521,4.985600002761006e-05
3293,-0.014388477398949086,0.02179736271306178,-0.020776728698001012,-0.035283839551170225,0.02541083118359454,-0.054038005937441,-0.003339169340521755,0.0005149467324413203
3294,-0.03419596095234744,0.044506763196162785,0.0551090178702389,0.015207050569889404,,,0.006374016041381886,0.003606202046089846
3295,0.002797319986999632,-0.0035269131747682723,0.016411141082779194,-0.018111918651444993,0.00019043238066897798,-3.46229538865852e-05,0.004166560262195653,0.003002348823681337
3296,-0.044770816723431625,-0.00172187661773116,-0.023419690891812034,-0.010077475864485218,-0.0009991942453467758,0.04480249952166249,2.534106896547247e-06,-1.7943704032932333e-06
3298,0.0019759138791548814,0.004810141878579062,-0.003322331012309906,-6.233773330829439e-05,0.03374664729115357,0.0008850164822132145,-0.0011831007952762137,-0.0003335209528695073
3299,0.007362342341381902,0.014344551133512656,-0.019002669363407738,-0.03954019870438367,0.009214729953541646,0.00019677266716490975,0.0006173027584901881,0.0005025107195876054
3300,-0.035277475761173537,-0.003664025485253715,-0.02631624394893801,-0.020871932638603288,,,0.007798157631454612,0.0016865385844403735
3301,-0.005684540859757073,-0.005733008855862208,0.00043947511023227073,-0.00043176040685161186,0.050145806292122695,0.01199151697278449,-0.0035639177396627727,0.0074874539342633635
3302,-0.03250673991571645,-0.07767504161172865,0.004894395806220008,-0.012150359658485538,-0.12312786233937119,0.008249573111909202,0.00012081491959973123,-0.0012105888013013244
3304,-0.012491136328789025,0.0005013906963421494,-0.006005132483442687,0.0044220372240912275,0.016810051949525333,-0.019436770182746477,-0.002334604947510233,0.00010793172114632922
3306,-0.0035265395809895997,-0.017802405980650637,-0.021717157166069097,-0.004592432397086152,-2.3695528079299267e-06,2.5151445892764416e-05,0.006830750405153849,-0.004367329123860939
3307,0.0010658762264819073,0.028416526027887756,0.05258456952437104,0.034502793218936095,0.017331355874848065,0.013738365834241923,8.456790060199506e-05,-4.740492651495136e-06
3308,0.00212631532904414,0.003270772237201138,0.04176121239705862,0.061509532096776065,0.0005507289530635289,0.032788826801505876,-0.00019659243669403425,-3.2438924886091904e-05
3309,0.003537661351366086,0.01476081023371882,0.0001929587945909173,-0.00023712276285621248,-0.09013051742778075,-0.04054652405441004,0.002486988247646939,0.013946019135897913
3312,0.0004370478232243181,-0.007733185575849444,-0.0120311683946398,-0.030325193215012303,0.02684910892954374,0.0011332198389687313,-0.0003976595518051043,0.00016891211124145188
3313,0.06912471133654365,-0.04154561746672877,-0.03423906142742356,0.0238034386834266,-0.059101978832371456,0.0788978324613696,-0.00012668823177673652,-0.00016277571845796861
3314,-0.24332983106513456,0.00801296571119257,0.02645536584647079,0.02609033947689131,-0.08988992954895347,0.22632675065014235,5.4562225832699855e-05,1.761640996560283e-05
3315,0.07001406819733222,0.00045221402779933243,0.07280985606901749,0.013606471778988518,0.07438956588892717,-0.029948699857973653,-0.0014381839888406183,6.038944861868837e-05
3316,-0.062232993338103934,0.0014665525627544974,-0.014459350072254414,0.035719203345494444,0.05996739228905196,-0.016207052217176394,1.2289995377576978e-05,-1.3454908724920104e-05
3317,0.005763027184879994,0.003570064289735499,-0.0029058751182139395,-0.0025120406094509373,0.004101005349393439,-0.14756549938767366,0.02058909270119017,0.0015350739160667761
3318,-0.029690355899977212,-0.030418051347343607,-0.027069915126111718,-0.004850264959758481,0.0034224775374882056,0.028329563299605617,0.007932595639212264,-0.0027645258277406966
3320,0.002514269530542541,0.02049931039648603,-0.020613451239817844,-0.026626578900654948,,,-6.19783011845312e-05,2.4681207228342253e-05
3321,0.01913813177601056,0.017945260671632064,0.009819444548069517,-0.028403679940198354,-8.169528493022229e-05,4.131642180278387e-05,0.002549678266258428,0.001583451985406024
3323,-0.03000523265745878,0.004985344023188295,-0.016456406232190905,-0.006994098733230079,-0.00025128311740583596,0.0011641359730855845,2.563758682736444e-05,2.5475679142329364e-06
3324,-0.02063637507172668,0.001451833705530625,0.008995401411633295,0.022472357310727314,0.011015858791163973,0.022679898498264302,-0.00027755187813681854,-3.4863707026930026e-05
3325,0.004208387576311615,0.003330478626079844,-0.01544604756788493,0.0070358396834630495,-0.016454825280351963,0.05657657989683276,-0.007503011076086929,-0.00918466254124263
3326,0.004439203719391475,-0.0030764302314419713,-0.003401579363318236,-0.002138863449706682,0.000182359856911696,-3.622826539313998e-05,9.906573530261543e-05,-4.495371245372905e-05
3327,-0.05119822065008319,-0.03648720960742403,0.014359768646302853,0.020060204096178393,-0.0627215725067138,0.048839450363354214,-0.008078825002795716,3.8542303222912157e-05
3330,-0.008689875208849677,0.0009109700409572971,-0.05149360355908489,-0.018878648449141406,-0.0008548248204338413,0.00876157326188554,4.3858634892587016e-05,-2.9098491443130543e-05
3332,-0.027013394744620542,-0.006755163889393913,-0.028661732823458675,-0.025093856258469348,-0.0009349724488577434,-0.0013096115752790323,0.0003605898591536724,-2.2383299965642802e-05
3334,-0.005896691984309942,0.0027243821457679086,0.01847745045212289,0.0019152013452289826,0.0002569699467498872,-0.0005497801657857944,0.007899407474556596,-0.0010528707002803652
3335,-0.004158176298724066,0.014114750203993168,0.019119859859494246,-0.011884676859388713,-0.0015276574213428538,0.0024683755968379073,0.0023705540012985715,-0.0005232355377613493
3336,0.03943734199278081,0.04532830440914334,0.03891671397203181,-0.0410319254796174,-0.023942610540426682,-0.07113211651743118,-0.0027733957726508796,-0.0007490314085982748
3337,0.0038413862486336202,-0.014153125783524954,0.0072207802597224705,-0.005141679364104476,-0.00011557136055732827,-0.0009308001615318636,0.001818240346980689,0.0005804077123675639
3339,-0.061175527699315786,0.0006922163422820786,-0.015414397778314957,-0.0017519293928414813,-0.014881240707678444,-0.059364734084225504,4.544241777701451e-05,2.968482614689882e-06
3340,-0.017808683778723224,-0.028608801432574955,0.03242042061856898,-0.0782914735115397,0.047433558296683366,-0.00510845867746644,-0.005362683035846117,0.00015995846039953732
3341,-0.010930433204171551,0.015589231310946857,-0.0041871290395905985,0.00805278579905483,-3.863899993082104e-05,-7.311165457121932e-05,0.002156559963750187,-0.000983953420797885
3342,-0.052621149785266996,-0.0005454685455512649,0.028210833371039353,0.009711014784719004,-0.04960805014550572,0.01786452023599391,-2.7453763996414e-05,-1.327577840976605e-05
3344,0.0014921473772141894,0.0015917966112067375,-0.0061189872291706705,-0.0021350836483087824,0.00013951258270167465,0.00021669550443128733,0.0003423339353058737,-2.9159304795664995e-05
3345,-0.045714405673428556,0.0002465935204662612,0.016765408141219143,-0.023634025502207064,0.0051105982180864986,0.04542519465738072,2.3990850910091153e-05,-7.0819428133353515e-06
3349,-0.0029577630825392,0.0025514603897900056,0.0012269629925702598,-0.00029429123705061836,0.019135373304911066,-0.01846684479980478,-0.0022415145210952286,0.0003576520135095567
3351,-0.04300238473695227,0.007750555590413932,-0.004121510322580292,0.0005674033687061957,0.045852776642872656,0.008345659263948075,-0.0012995597611767493,0.0002025771208687575
3352,0.004563598417658302,0.0026197663361737546,-0.0010457324980711659,-0.007618757522335929,-0.020326178114857017,0.06035423010800559,-0.00048509793699741947,-2.543804818953309e-05
3360,0.002142170054649906,0.005449829118467553,-0.02013909501552131,0.007143703849014316,0.018347523422009928,-0.021722402695870172,-0.0020374011690561435,0.00017836981340922677
3362,-0.039991602204993544,0.027861372665637648,-0.008681521837464958,0.039754241794747715,-0.039692191082040286,0.10598752223176999,0.00015129956089965845,-6.856517063862921e-05
3363,-0.03298843636646186,-0.09151919755671287,-0.08231758944507814,-0.049839728683966626,0.015039695726000285,-0.08842714438977187,0.002221977284057511,-0.0014178458420347068
3364,-0.026694123405794055,0.009165047618021891,0.01393600153905014,-0.0046462960701044,-0.0019944463014443426,0.009716002122298124,0.00030312438906137263,-6.504571421232308e-05
3365,-0.020140635249951664,-0.03819119436406161,0.0161855243753198,0.009117407966111775,0.0008816291811022335,-0.05580207037190295,-0.001958318297923651,0.0005609940084101116
3366,0.01829183962738562,-0.0012322756819478184,-0.007847027456313074,-0.006372520591389501,,,0.008549431308932466,-0.0009216290100587727
3370,-0.010222020451403843,0.01118004475225328,0.019248415317450335,-0.007731766410888687,0.007290721027117467,-0.057197507787969115,-0.006445442178109328,0.0036581659991904835
3372,0.024884867860915462,0.061689854733185216,-0.002794633642373775,-0.003145751709587953,0.04008242300124365,0.046444348066175783,0.00011401625104761903,-6.853189408457107e-06
3373,0.008066561998388589,-0.01137446735817856,-0.007347854654263377,-0.003936514091951051,-0.01396176883843605,0.02246377866463284,-0.00485734536614557,0.0008126224725565393
3374,0.019090471166184123,0.011749850524098484,0.037398046096462516,-0.006280586577259554,0.10152704946564821,0.0330007818443858,0.012304277342206363,0.010527716141873696
3375,-0.05997146260691374,0.000977882210674518,-0.00983953702531465,0.0051643359787678115,-0.06009160322892095,0.0004833844294404935,9.89858889536254e-07,1.2648391424534975e-06
3377,-0.0658654575401914,-0.023374405897547877,0.007090921701507374,-0.0014771358476055867,-0.03275327118075735,-0.055822214538362884,0.0005152681599731598,-3.663728787849754e-05
3378,-0.041170284150572306,-0.0004032826020457576,-0.12165816979924046,-0.09758611831393627,-0.02447670683118955,0.03310771644523018,1.1458623121538157e-05,-4.930396098058903e-05
3379,-0.025867431765746417,-0.02481612502684161,0.01004863896022985,0.12141471700435574,0.028669310990600258,-0.035133981073932494,-0.0011989311732485653,0.00034405742062089314
3380,-0.003104448209405461,-0.009455672965462122,-0.00810747601099473,0.008860919072430147,0.01310998348564268,0.04023816105864086,-0.0038913082703065163,0.007243001771474228
3383,-0.0010648598694903862,-0.0007785759398079942,0.00034745274807068417,-0.00039364714478382366,0.01850218138603053,-0.0049642117069094785,-0.0003184042717943349,2.3949298526642578e-05
3386,-0.03709105736017967,0.07722414918354144,0.03952208539392154,-0.04051318750352727,0.03363182955413795,-0.06898505007670977,7.019843129077384e-05,4.8630069091506976e-06
3389,0.01554497628187672,0.04615894194590229,0.01173945808537229,0.017511519976391623,0.02365137338885116,-0.029591502659249383,0.0035249216861112788,0.0008449836374900633
3390,-0.010917243640551504,-0.006222419628352725,0.014446697355117274,0.001662287447597924,-0.038165271978251605,0.013371917128805722,-0.006822551242014998,0.0002601753935000186
3391,0.014656271105418959,-0.0017937739597869333,-0.022091112232251266,-0.0101378860159698,-0.015585887632085344,-0.01869302292467923,-6.974815886178836e-05,1.56647171831404e-05
3392,0.0033835466000595917,-0.03857410523864802,-0.008322128727201287,-0.00893740870398932,0.06640180128200705,0.01801722550172603,-0.0019175018957717745,-0.00023311413951187054
