,Unnamed: 0,runstring,t
405,405,0000405.bin,13246336.347172374
406,406,0000406.bin,7822665.926591802
407,407,0000407.bin,8544043.714612093
408,408,0000408.bin,12547912.348259501
409,409,0000409.bin,11712752.533306604
410,410,0000410.bin,14050924.792664321
411,411,0000411.bin,10090627.62498041
412,412,0000412.bin,13125891.323319426
413,413,0000413.bin,19619728.479927972
414,414,0000414.bin,13905133.92996827
415,415,0000415.bin,27839250.19987512
416,416,0000416.bin,10774273.209109489
417,417,0000417.bin,14685681.566452697
418,418,0000418.bin,14194341.65089652
419,419,0000419.bin,37717379.04681637
420,420,0000420.bin,28035398.977289654
421,421,0000421.bin,15823181.580709655
422,422,0000422.bin,17769157.1847252
423,423,0000423.bin,10573949.63849093
424,424,0000424.bin,14805394.846425438
425,425,0000425.bin,11922144.465541583
426,426,0000426.bin,23718255.18467025
427,427,0000427.bin,16641502.489367163
428,428,0000428.bin,15939519.839755045
429,429,0000429.bin,23248472.991295654
430,430,0000430.bin,11748204.087763425
431,431,0000431.bin,13529618.763210839
432,432,0000432.bin,9384888.133038409
433,433,0000433.bin,16016096.59584647
434,434,0000434.bin,18134520.243114244
435,435,0000435.bin,14574954.680167133
436,436,0000436.bin,10033642.689829757
437,437,0000437.bin,16904710.642743513
438,438,0000438.bin,23526377.661774714
439,439,0000439.bin,20084659.544902265
440,440,0000440.bin,20969735.19069855
441,441,0000441.bin,10719180.667542126
442,442,0000442.bin,8333756.313520739
443,443,0000443.bin,15437918.873063156
444,444,0000444.bin,51417193.509625636
445,445,0000445.bin,17150043.923646197
446,446,0000446.bin,18490136.10689278
447,447,0000447.bin,44558364.272963345
448,448,0000448.bin,9020658.126254115
449,449,0000449.bin,9045660.14599644
450,450,0000450.bin,16043731.906772232
451,451,0000451.bin,18628149.07552032
452,452,0000452.bin,22144188.733099528
453,453,0000453.bin,19050087.648236223
454,454,0000454.bin,22911907.143545453
455,455,0000455.bin,23312062.410626497
456,456,0000456.bin,8734836.937764268
457,457,0000457.bin,14174967.717293512
458,458,0000458.bin,43782292.96151191
459,459,0000459.bin,11566390.116961362
460,460,0000460.bin,33140428.505027715
461,461,0000461.bin,15404008.681936769
462,462,0000462.bin,16103213.868715068
463,463,0000463.bin,55315947.321309626
464,464,0000464.bin,16185621.409650452
465,465,0000465.bin,26850482.307388443
466,466,0000466.bin,23650155.613284886
467,467,0000467.bin,12064285.834618788
468,468,0000468.bin,13221012.283096902
469,469,0000469.bin,23058024.69767937
470,470,0000470.bin,22998908.677248597
471,471,0000471.bin,15689000.34854518
472,472,0000472.bin,19656674.10301373
473,473,0000473.bin,9258941.025944663
474,474,0000474.bin,8799588.5337573
475,475,0000475.bin,9398823.157989511
476,476,0000476.bin,22376969.133449458
477,477,0000477.bin,24926045.355284538
478,478,0000478.bin,22857751.472119566
479,479,0000479.bin,15727118.688957581
480,480,0000480.bin,10883213.175940119
481,481,0000481.bin,14183093.314772421
482,482,0000482.bin,14409837.732446682
483,483,0000483.bin,23359140.932670046
484,484,0000484.bin,24696183.88490306
485,485,0000485.bin,11424366.84439535
486,486,0000486.bin,14938011.901170518
487,487,0000487.bin,15231895.23516241
488,488,0000488.bin,24067270.102261517
489,489,0000489.bin,11962999.215694657
490,490,0000490.bin,15895207.824249238
491,491,0000491.bin,8954093.260060972
492,492,0000492.bin,15218992.154743614
493,493,0000493.bin,9224876.954217507
494,494,0000494.bin,27695474.474360354
495,495,0000495.bin,13041877.719288878
496,496,0000496.bin,26413719.065387905
497,497,0000497.bin,10057118.949185379
498,498,0000498.bin,11631969.986601247
499,499,0000499.bin,18597704.47131334
500,500,0000500.bin,14829875.936297463
501,501,0000501.bin,11461347.557213351
502,502,0000502.bin,10155231.790927395
503,503,0000503.bin,16675682.785695152
504,504,0000504.bin,15320520.653540477
505,505,0000505.bin,13697880.987178627
506,506,0000506.bin,17283960.94550853
507,507,0000507.bin,31039873.35037463
508,508,0000508.bin,8974868.82351511
509,509,0000509.bin,8298859.669616887
510,510,0000510.bin,15977869.520256449
511,511,0000511.bin,13418794.515445696
512,512,0000512.bin,10397982.333746351
513,513,0000513.bin,10597396.495408641
514,514,0000514.bin,9636870.349177081
515,515,0000515.bin,9703565.725335948
516,516,0000516.bin,30090609.131725423
517,517,0000517.bin,10547399.321217127
518,518,0000518.bin,16283323.443203859
519,519,0000519.bin,14553701.25097053
520,520,0000520.bin,19326085.431286167
521,521,0000521.bin,16995364.44392278
522,522,0000522.bin,85900832.32175529
523,523,0000523.bin,15554974.383026116
524,524,0000524.bin,12021822.52533594
525,525,0000525.bin,10352768.259119157
526,526,0000526.bin,17585953.719697587
527,527,0000527.bin,9256793.574890818
528,528,0000528.bin,32940103.825308166
529,529,0000529.bin,16279799.050068907
530,530,0000530.bin,18170581.698896185
531,531,0000531.bin,16015717.895043613
532,532,0000532.bin,8857560.546298174
533,533,0000533.bin,13630128.216800036
534,534,0000534.bin,14736025.611429745
535,535,0000535.bin,16777393.943396833
536,536,0000536.bin,16404601.456258649
537,537,0000537.bin,24372100.11545399
538,538,0000538.bin,15573943.749162173
539,539,0000539.bin,12920095.349718688
540,540,0000540.bin,13935984.834401593
541,541,0000541.bin,14371712.80457586
542,542,0000542.bin,18240084.495984912
543,543,0000543.bin,11419858.98033226
544,544,0000544.bin,16832303.340624254
545,545,0000545.bin,21385670.374449007
546,546,0000546.bin,14737004.228115536
547,547,0000547.bin,16780134.30545112
548,548,0000548.bin,13927826.020435292
549,549,0000549.bin,15166089.157507336
550,550,0000550.bin,26151172.685342327
551,551,0000551.bin,12788811.133612119
552,552,0000552.bin,15910720.341125276
553,553,0000553.bin,12349070.848895986
554,554,0000554.bin,17771281.334928546
555,555,0000555.bin,32984003.22960981
556,556,0000556.bin,10512457.878588185
557,557,0000557.bin,17747188.16893132
558,558,0000558.bin,12373408.599720774
559,559,0000559.bin,27894791.273645077
560,560,0000560.bin,13229496.609158091
561,561,0000561.bin,12827534.729131265
562,562,0000562.bin,9621632.582831845
563,563,0000563.bin,10384027.753112152
564,564,0000564.bin,18181597.239537388
565,565,0000565.bin,16275299.021709101
566,566,0000566.bin,16554742.351004913
567,567,0000567.bin,17702996.608160816
568,568,0000568.bin,15768180.99294021
569,569,0000569.bin,15316184.35252178
570,570,0000570.bin,12110037.135962749
571,571,0000571.bin,20305320.062870294
572,572,0000572.bin,22041055.558133394
573,573,0000573.bin,27504703.858581584
574,574,0000574.bin,8741067.43625496
575,575,0000575.bin,12057528.442462971
576,576,0000576.bin,11595211.321461923
577,577,0000577.bin,16590450.34808445
578,578,0000578.bin,17652170.605111074
579,579,0000579.bin,12601260.68821769
580,580,0000580.bin,36146862.05203152
581,581,0000581.bin,15997870.969622066
582,582,0000582.bin,19920434.59974766
583,583,0000583.bin,24165257.981312346
584,584,0000584.bin,8651853.82109804
585,585,0000585.bin,15222844.695134588
586,586,0000586.bin,15696980.457229894
587,587,0000587.bin,19324249.970229246
588,588,0000588.bin,11042217.375832453
589,589,0000589.bin,16922675.041007932
590,590,0000590.bin,16827681.12387333
591,591,0000591.bin,9949822.284480419
592,592,0000592.bin,42910675.955053866
593,593,0000593.bin,11860075.605614102
594,594,0000594.bin,12314023.237781987
595,595,0000595.bin,12045367.438091978
596,596,0000596.bin,9265758.056455199
597,597,0000597.bin,16140595.402959079
598,598,0000598.bin,24250604.007465735
599,599,0000599.bin,41159782.49079656
600,600,0000600.bin,17927009.748177342
601,601,0000601.bin,10269733.41046685
602,602,0000602.bin,43522610.963705756
603,603,0000603.bin,8906671.334543321
604,604,0000604.bin,12680684.877240837
605,605,0000605.bin,12163209.821439508
606,606,0000606.bin,12383317.232355004
607,607,0000607.bin,12680301.460438563
608,608,0000608.bin,9036303.995853186
609,609,0000609.bin,31535898.032253668
610,610,0000610.bin,12541485.252666116
611,611,0000611.bin,15957229.459710369
612,612,0000612.bin,22205246.52310413
613,613,0000613.bin,13479859.516591031
614,614,0000614.bin,35626346.211616956
615,615,0000615.bin,14735557.661340281
616,616,0000616.bin,15685766.86321135
617,617,0000617.bin,9292763.701880652
618,618,0000618.bin,17242621.53367262
619,619,0000619.bin,27365250.842189156
620,620,0000620.bin,19119334.001818903
621,621,0000621.bin,18212441.62585771
622,622,0000622.bin,19247291.878611844
623,623,0000623.bin,18608996.01026594
624,624,0000624.bin,13227844.292441301
625,625,0000625.bin,10053827.907206383
626,626,0000626.bin,16007888.129411891
627,627,0000627.bin,13381744.179265535
628,628,0000628.bin,31991376.140365407
629,629,0000629.bin,13082753.342271684
630,630,0000630.bin,11948277.04042719
631,631,0000631.bin,16440273.8790543
632,632,0000632.bin,18285359.247842796
633,633,0000633.bin,9283338.899664761
634,634,0000634.bin,12627022.536247464
635,635,0000635.bin,11963650.725315144
636,636,0000636.bin,18193551.10614923
637,637,0000637.bin,26516754.80907205
638,638,0000638.bin,13237529.768292485
639,639,0000639.bin,13039991.219264602
640,640,0000640.bin,7925067.633647184
641,641,0000641.bin,14483402.70415383
642,642,0000642.bin,11793479.186794057
643,643,0000643.bin,14326053.3876795
644,644,0000644.bin,37197378.58894097
645,645,0000645.bin,10564315.270506203
646,646,0000646.bin,53428841.34461686
647,647,0000647.bin,9782050.131667165
648,648,0000648.bin,10410108.66490517
649,649,0000649.bin,15065065.222824734
650,650,0000650.bin,9952260.573529523
651,651,0000651.bin,12188092.28795296
652,652,0000652.bin,12535325.834252052
653,653,0000653.bin,23116704.45979
654,654,0000654.bin,19940243.61323443
655,655,0000655.bin,15936117.635464022
656,656,0000656.bin,12960720.008448683
657,657,0000657.bin,32636648.1888212
658,658,0000658.bin,21145872.39417083
659,659,0000659.bin,14466195.360761795
660,660,0000660.bin,17673508.914767917
661,661,0000661.bin,12582816.759460725
662,662,0000662.bin,11762326.139566459
663,663,0000663.bin,9986410.773501197
664,664,0000664.bin,8813292.981409222
665,665,0000665.bin,20116638.71604703
666,666,0000666.bin,18415123.737141684
667,667,0000667.bin,9126734.987864548
668,668,0000668.bin,12998731.485574272
669,669,0000669.bin,12012438.082293535
670,670,0000670.bin,16413023.30163863
671,671,0000671.bin,9069968.701093746
672,672,0000672.bin,16445241.717483379
673,673,0000673.bin,9686075.933978962
674,674,0000674.bin,12625526.318322944
675,675,0000675.bin,13546271.335677505
676,676,0000676.bin,21705382.337068427
677,677,0000677.bin,15724074.242398696
678,678,0000678.bin,10492016.704014502
679,679,0000679.bin,17840209.52669188
680,680,0000680.bin,20449843.06540944
681,681,0000681.bin,19566636.30565052
682,682,0000682.bin,15164138.512036553
683,683,0000683.bin,15510862.639534635
684,684,0000684.bin,13324996.685372144
685,685,0000685.bin,9516884.121242236
686,686,0000686.bin,19262682.48448004
687,687,0000687.bin,16938604.121828414
688,688,0000688.bin,18736101.55020474
689,689,0000689.bin,30938642.832697846
690,690,0000690.bin,14807535.70955853
691,691,0000691.bin,13772549.052402763
692,692,0000692.bin,10248934.130543992
693,693,0000693.bin,19107004.138912994
694,694,0000694.bin,25360563.99234757
695,695,0000695.bin,11414311.197349329
696,696,0000696.bin,18992181.72283279
697,697,0000697.bin,16166711.542735899
698,698,0000698.bin,15699429.356722454
699,699,0000699.bin,11826817.686475994
700,700,0000700.bin,14331862.190592978
701,701,0000701.bin,18673411.41525616
702,702,0000702.bin,10423709.092928823
703,703,0000703.bin,18622562.805272438
704,704,0000704.bin,20870990.603509754
705,705,0000705.bin,22361617.292232968
706,706,0000706.bin,8804927.375974271
707,707,0000707.bin,44698778.276967645
708,708,0000708.bin,40941900.56906656
709,709,0000709.bin,8928220.803606275
710,710,0000710.bin,30063747.171639312
711,711,0000711.bin,10179224.473516574
712,712,0000712.bin,8004122.342816103
713,713,0000713.bin,31096702.325417455
714,714,0000714.bin,13317786.877169803
715,715,0000715.bin,15817880.601637177
716,716,0000716.bin,15651707.924013115
717,717,0000717.bin,8366099.136424854
718,718,0000718.bin,13064736.58790718
719,719,0000719.bin,24086791.327661514
720,720,0000720.bin,18119636.074154906
721,721,0000721.bin,24735134.798432216
722,722,0000722.bin,10768764.814895067
723,723,0000723.bin,22160274.398580976
724,724,0000724.bin,11601642.716094503
725,725,0000725.bin,11338973.0385556
726,726,0000726.bin,9337217.877988739
727,727,0000727.bin,31859891.85984603
728,728,0000728.bin,26659593.941841535
729,729,0000729.bin,21897200.430976868
730,730,0000730.bin,9158601.887156488
731,731,0000731.bin,10766926.302593082
732,732,0000732.bin,15617362.929944374
733,733,0000733.bin,24654571.10858617
734,734,0000734.bin,36354075.37530134
