,Unnamed: 0,runstring,t
207,207,0000207.bin,2707636.0689800517
208,208,0000208.bin,4819369.483093963
209,209,0000209.bin,584607.7193732794
210,210,0000210.bin,5076200.116225595
211,211,0000211.bin,4634901.075447026
212,212,0000212.bin,1155628.3248464814
213,213,0000213.bin,3622164.167018352
214,214,0000214.bin,1914350.4773025394
215,215,0000215.bin,2030110.8014189505
216,216,0000216.bin,4946111.019826736
217,217,0000217.bin,2659374.2891287543
218,218,0000218.bin,5278499.638802365
219,219,0000219.bin,8556326.976681275
220,220,0000220.bin,3706679.9082322232
221,221,0000221.bin,3835361.759483169
222,222,0000222.bin,503656.31572784105
223,223,0000223.bin,5675754.20378799
224,224,0000224.bin,4072408.694728539
225,225,0000225.bin,5388813.841125256
226,226,0000226.bin,6816192.187221658
227,227,0000227.bin,4318781.681050898
228,228,0000228.bin,550567.8506838406
229,229,0000229.bin,4987826.14989892
230,230,0000230.bin,2752374.7728501456
231,231,0000231.bin,4706312.353011641
232,232,0000232.bin,2293322.626185798
233,233,0000233.bin,3732613.041557289
234,234,0000234.bin,4960905.31542536
235,235,0000235.bin,3786893.743873767
236,236,0000236.bin,4673944.356872151
237,237,0000237.bin,3288226.5535757546
238,238,0000238.bin,4186912.2539455146
239,239,0000239.bin,588474.337008585
240,240,0000240.bin,5189822.21254779
241,241,0000241.bin,623130.764706945
242,242,0000242.bin,2859588.1515056556
243,243,0000243.bin,3581199.1566058896
244,244,0000244.bin,3822980.51104947
245,245,0000245.bin,5286940.831613891
246,246,0000246.bin,4478197.23966653
247,247,0000247.bin,5233823.208616537
248,248,0000248.bin,6239369.509425711
249,249,0000249.bin,5096231.453839874
250,250,0000250.bin,601710.5569187225
251,251,0000251.bin,3350596.792608849
252,252,0000252.bin,4117385.048296585
253,253,0000253.bin,2603612.833663069
254,254,0000254.bin,4989190.818553418
255,255,0000255.bin,4791099.722568144
256,256,0000256.bin,1863623.987831412
257,257,0000257.bin,4949565.373469988
258,258,0000258.bin,2250209.1245178794
259,259,0000259.bin,4339865.281220384
260,260,0000260.bin,4827176.641592675
261,261,0000261.bin,4758396.922404199
262,262,0000262.bin,1725287.7294656127
263,263,0000263.bin,1256120.7865384058
264,264,0000264.bin,4968767.674156738
265,265,0000265.bin,2968725.6852635858
266,266,0000266.bin,2912403.424337408
267,267,0000267.bin,5178340.872297899
268,268,0000268.bin,3565112.104843399
269,269,0000269.bin,4713290.336383816
270,270,0000270.bin,4588728.357586963
271,271,0000271.bin,4699696.288597803
272,272,0000272.bin,3568790.5861214474
273,273,0000273.bin,1578487.2542530445
274,274,0000274.bin,3931497.3943521064
275,275,0000275.bin,2283110.603097761
276,276,0000276.bin,4999745.620891272
277,277,0000277.bin,3765012.174643074
278,278,0000278.bin,3818157.32843184
279,279,0000279.bin,6213156.771232117
280,280,0000280.bin,4745561.523983726
281,281,0000281.bin,3533825.01184911
282,282,0000282.bin,5575448.215293281
283,283,0000283.bin,4441386.1496247575
284,284,0000284.bin,7074792.4716093
285,285,0000285.bin,4574047.928807738
286,286,0000286.bin,3960868.653811921
287,287,0000287.bin,6047948.567606281
288,288,0000288.bin,4992988.644514256
289,289,0000289.bin,565560.0610597348
290,290,0000290.bin,5221778.983939746
291,291,0000291.bin,4168134.977197659
292,292,0000292.bin,4787161.262069773
293,293,0000293.bin,3560254.2499160497
294,294,0000294.bin,4834056.29222593
295,295,0000295.bin,4956226.859776612
296,296,0000296.bin,554591.329918919
297,297,0000297.bin,4744461.135480207
298,298,0000298.bin,3421406.1442113817
299,299,0000299.bin,1714763.9249468292
300,300,0000300.bin,5067561.494651832
301,301,0000301.bin,4941457.4595455015
302,302,0000302.bin,4924416.062595214
303,303,0000303.bin,4140259.6587267914
304,304,0000304.bin,1750623.7904044176
305,305,0000305.bin,543246.1859562988
306,306,0000306.bin,3656409.995246489
307,307,0000307.bin,4888036.723359379
308,308,0000308.bin,6962329.431811023
309,309,0000309.bin,4196460.978985533
310,310,0000310.bin,568159.9276572494
311,311,0000311.bin,4877553.9719885
312,312,0000312.bin,4901982.426389377
313,313,0000313.bin,4780005.127296564
314,314,0000314.bin,5242028.762297851
315,315,0000315.bin,2517756.903988754
316,316,0000316.bin,2194535.8776980154
317,317,0000317.bin,1512471.3361390964
318,318,0000318.bin,4781842.807840858
319,319,0000319.bin,5165018.454928652
320,320,0000320.bin,4880494.745562039
321,321,0000321.bin,2241586.0364269316
322,322,0000322.bin,4801999.176567786
323,323,0000323.bin,4267089.820949801
324,324,0000324.bin,555572.0264901003
325,325,0000325.bin,4596662.003964274
326,326,0000326.bin,5903265.24048047
327,327,0000327.bin,4217079.264206091
328,328,0000328.bin,3220157.2176586823
329,329,0000329.bin,6968007.93264436
330,330,0000330.bin,3674100.75229241
331,331,0000331.bin,4661593.829562156
332,332,0000332.bin,4425517.9553979635
333,333,0000333.bin,1136656.462171126
334,334,0000334.bin,3970915.702220305
335,335,0000335.bin,4206909.750608718
336,336,0000336.bin,4260164.332777763
337,337,0000337.bin,4189476.9624103443
338,338,0000338.bin,5040321.66616865
339,339,0000339.bin,4851013.918698889
340,340,0000340.bin,5417385.744478871
341,341,0000341.bin,4678355.066967545
342,342,0000342.bin,4974798.731698142
343,343,0000343.bin,4880867.759463154
344,344,0000344.bin,1782445.821919933
345,345,0000345.bin,2310640.5768828043
346,346,0000346.bin,1628337.344164085
347,347,0000347.bin,6704335.02708378
348,348,0000348.bin,5185309.841088604
349,349,0000349.bin,6934968.108445063
350,350,0000350.bin,2538324.15052197
351,351,0000351.bin,3768144.6212772406
352,352,0000352.bin,1624151.7330044513
353,353,0000353.bin,836642.078501491
354,354,0000354.bin,5341232.489461552
355,355,0000355.bin,4004070.2943065558
356,356,0000356.bin,4986770.073772828
357,357,0000357.bin,4143969.484132683
358,358,0000358.bin,4571965.386510594
359,359,0000359.bin,5052195.923257411
360,360,0000360.bin,7446502.72853138
361,361,0000361.bin,5359433.011313387
362,362,0000362.bin,3852979.147537534
363,363,0000363.bin,4672234.8983090585
364,364,0000364.bin,5184860.198910487
365,365,0000365.bin,4687835.27717246
366,366,0000366.bin,3321000.017654541
367,367,0000367.bin,2696969.0635514427
368,368,0000368.bin,4844166.445289218
369,369,0000369.bin,3448788.964892964
370,370,0000370.bin,5456273.759757963
371,371,0000371.bin,4790856.524677898
372,372,0000372.bin,6287273.529531869
373,373,0000373.bin,5359996.104714647
374,374,0000374.bin,2643861.7031461466
375,375,0000375.bin,4404524.02017649
376,376,0000376.bin,3940187.9569951654
377,377,0000377.bin,4914291.068918773
378,378,0000378.bin,4140607.0149417915
379,379,0000379.bin,4890226.4752170285
380,380,0000380.bin,3975880.6280306666
381,381,0000381.bin,624168.6725611575
382,382,0000382.bin,4291258.365374534
383,383,0000383.bin,5050996.923679129
384,384,0000384.bin,4830489.459185071
385,385,0000385.bin,4520416.379026192
386,386,0000386.bin,4563878.692597904
387,387,0000387.bin,3267185.324223799
388,388,0000388.bin,5138122.931857307
389,389,0000389.bin,5049081.090172964
390,390,0000390.bin,5024434.471497771
391,391,0000391.bin,1768612.8057958058
392,392,0000392.bin,4396804.169264326
393,393,0000393.bin,4297896.065427022
394,394,0000394.bin,3920577.0669336068
395,395,0000395.bin,5233907.533858857
396,396,0000396.bin,4915237.7173640225
397,397,0000397.bin,5238025.670486095
398,398,0000398.bin,1329875.072044116
399,399,0000399.bin,3391868.2448522034
400,400,0000400.bin,3629426.6099384185
401,401,0000401.bin,4807757.287088044
402,402,0000402.bin,3863415.2982508056
403,403,0000403.bin,4038851.5457925457
404,404,0000404.bin,6638107.67169357
405,405,0000405.bin,5359418.310354836
406,406,0000406.bin,2027384.7248024296
407,407,0000407.bin,2339987.3575117188
408,408,0000408.bin,4952965.567056547
409,409,0000409.bin,3767169.957391764
410,410,0000410.bin,2942811.4830571287
411,411,0000411.bin,3525609.056103526
412,412,0000412.bin,8421448.189368209
413,413,0000413.bin,1879305.0860205605
414,414,0000414.bin,4659761.627340969
415,415,0000415.bin,4517363.125559733
416,416,0000416.bin,2982015.2331061256
417,417,0000417.bin,4884796.442118224
418,418,0000418.bin,3780268.386943631
419,419,0000419.bin,2804292.703498958
420,420,0000420.bin,2928808.915331787
421,421,0000421.bin,7215617.156416595
422,422,0000422.bin,4946614.9607335655
423,423,0000423.bin,4613600.629511283
424,424,0000424.bin,4291130.837310882
425,425,0000425.bin,4837535.19400809
426,426,0000426.bin,4007741.5635460564
427,427,0000427.bin,4218206.282212246
428,428,0000428.bin,5411863.689163452
429,429,0000429.bin,8682880.241772814
430,430,0000430.bin,5098687.356801128
431,431,0000431.bin,5362472.2572941035
432,432,0000432.bin,4060242.2121627484
433,433,0000433.bin,5143171.559168324
434,434,0000434.bin,3927736.7380213374
435,435,0000435.bin,4884214.556812913
436,436,0000436.bin,4730385.407458107
437,437,0000437.bin,4143037.7456393605
438,438,0000438.bin,12606971.365491217
439,439,0000439.bin,3986402.5607096604
440,440,0000440.bin,5027065.474165589
441,441,0000441.bin,5575771.161602752
442,442,0000442.bin,3398863.772961989
443,443,0000443.bin,4865950.859881006
444,444,0000444.bin,5156281.846339326
445,445,0000445.bin,5361601.821036995
446,446,0000446.bin,4831698.722032682
447,447,0000447.bin,3487241.5545286243
448,448,0000448.bin,5452387.794495443
449,449,0000449.bin,1867959.041010845
450,450,0000450.bin,2688361.855787945
451,451,0000451.bin,4576268.886556377
452,452,0000452.bin,620712.2389985273
453,453,0000453.bin,3460268.5018465645
454,454,0000454.bin,551475.9420394627
455,455,0000455.bin,5539709.012843755
456,456,0000456.bin,5401586.1338476185
457,457,0000457.bin,2711182.791156153
458,458,0000458.bin,4307215.1149883615
459,459,0000459.bin,4452420.0663313195
460,460,0000460.bin,3371357.793038843
461,461,0000461.bin,3679949.8453973075
462,462,0000462.bin,5463664.978435928
463,463,0000463.bin,4000722.457651523
464,464,0000464.bin,3928563.832764358
465,465,0000465.bin,5223480.190281068
466,466,0000466.bin,5493219.243157851
467,467,0000467.bin,2266520.581764625
468,468,0000468.bin,4801582.681492877
469,469,0000469.bin,3075807.9298393214
470,470,0000470.bin,2880837.69697559
471,471,0000471.bin,2558140.5833660313
472,472,0000472.bin,2259065.8416641066
473,473,0000473.bin,4263474.514236914
474,474,0000474.bin,5754836.859566888
475,475,0000475.bin,5293601.554628496
476,476,0000476.bin,4707448.594080422
477,477,0000477.bin,5253747.405087122
478,478,0000478.bin,3464459.522058422
479,479,0000479.bin,4697989.53406075
480,480,0000480.bin,3963210.4135072054
481,481,0000481.bin,5269125.042718369
482,482,0000482.bin,3977649.7943312675
483,483,0000483.bin,1727335.5985641167
484,484,0000484.bin,3633023.747412568
485,485,0000485.bin,4993976.345556853
486,486,0000486.bin,5086943.5412636725
487,487,0000487.bin,3661357.654241295
488,488,0000488.bin,3490140.581594731
489,489,0000489.bin,3520542.1906530624
490,490,0000490.bin,5178427.139693289
491,491,0000491.bin,3840148.812173345
492,492,0000492.bin,3294558.1590220546
493,493,0000493.bin,5077685.37831229
494,494,0000494.bin,4359760.213462038
495,495,0000495.bin,5346677.500906508
496,496,0000496.bin,4146032.2622453864
497,497,0000497.bin,2314238.269135444
498,498,0000498.bin,633511.1603899691
499,499,0000499.bin,5134999.915905609
500,500,0000500.bin,5185692.00919955
501,501,0000501.bin,5166106.63844441
502,502,0000502.bin,3422917.340903078
503,503,0000503.bin,1832483.9783499476
504,504,0000504.bin,5020013.567962713
505,505,0000505.bin,5449622.39801676
506,506,0000506.bin,5000747.399215789
507,507,0000507.bin,4914482.603726437
508,508,0000508.bin,3762343.7937684967
509,509,0000509.bin,15298984.152255502
510,510,0000510.bin,5731932.916387798
511,511,0000511.bin,4644502.1564511275
512,512,0000512.bin,4362794.327317162
513,513,0000513.bin,4950953.202852355
514,514,0000514.bin,4466632.12939675
515,515,0000515.bin,6185373.544697315
516,516,0000516.bin,4683933.847649657
517,517,0000517.bin,3377960.4043356623
518,518,0000518.bin,1575909.5091652737
519,519,0000519.bin,3988893.2067137077
520,520,0000520.bin,2871838.1965185613
521,521,0000521.bin,1902551.4619680294
522,522,0000522.bin,4269648.842448481
523,523,0000523.bin,3868377.8667273438
524,524,0000524.bin,5414426.455408784
525,525,0000525.bin,5191421.271611807
526,526,0000526.bin,4959325.6040078215
527,527,0000527.bin,3028630.867208316
528,528,0000528.bin,4876710.0954224365
529,529,0000529.bin,5469707.5475263465
530,530,0000530.bin,3682752.2729009604
531,531,0000531.bin,3254835.905794086
532,532,0000532.bin,2185253.859445114
533,533,0000533.bin,4777716.973322651
534,534,0000534.bin,6488938.670575308
535,535,0000535.bin,4850730.3611964295
536,536,0000536.bin,3518296.683718621
537,537,0000537.bin,4082075.2388822385
538,538,0000538.bin,6900339.073253051
539,539,0000539.bin,5521214.045131999
540,540,0000540.bin,4822133.631821723
541,541,0000541.bin,5531894.642314778
542,542,0000542.bin,6201028.012789422
543,543,0000543.bin,4973145.097528065
544,544,0000544.bin,5051796.834617893
545,545,0000545.bin,3847433.4450206915
546,546,0000546.bin,5037440.391821414
547,547,0000547.bin,609929.0095254679
548,548,0000548.bin,3941509.0062866756
549,549,0000549.bin,4952056.851102558
550,550,0000550.bin,3242230.668425017
551,551,0000551.bin,1623534.7579114076
552,552,0000552.bin,4643041.997774457
553,553,0000553.bin,6175647.570797943
554,554,0000554.bin,2779301.016708344
555,555,0000555.bin,4321266.433057888
556,556,0000556.bin,4768644.589413493
557,557,0000557.bin,6196366.200291415
558,558,0000558.bin,7163283.840938587
559,559,0000559.bin,5679191.983143263
560,560,0000560.bin,511066.25800421933
561,561,0000561.bin,4631379.178898265
562,562,0000562.bin,4363462.133328114
563,563,0000563.bin,5246490.302821876
564,564,0000564.bin,4668295.259406998
565,565,0000565.bin,2606216.3062914843
566,566,0000566.bin,4888982.816545186
567,567,0000567.bin,4874252.666386952
568,568,0000568.bin,4936725.8147112485
569,569,0000569.bin,4839592.771597037
570,570,0000570.bin,4908911.798363578
571,571,0000571.bin,6417898.465696172
572,572,0000572.bin,1822447.7489863122
573,573,0000573.bin,6271224.410929514
574,574,0000574.bin,6204124.538901751
575,575,0000575.bin,2452648.6602295153
576,576,0000576.bin,5125693.141090621
577,577,0000577.bin,611758.9921762011
578,578,0000578.bin,2623755.0559909116
579,579,0000579.bin,2834190.372084983
580,580,0000580.bin,5244643.191615809
581,581,0000581.bin,5352983.725036816
582,582,0000582.bin,4403928.265539575
583,583,0000583.bin,2227733.464549823
584,584,0000584.bin,4697347.386710053
585,585,0000585.bin,4155224.269333037
586,586,0000586.bin,5087722.370447312
587,587,0000587.bin,4908198.9865267435
588,588,0000588.bin,5432757.209876497
589,589,0000589.bin,3985264.6548291496
590,590,0000590.bin,4136886.9956128397
591,591,0000591.bin,2467359.670976944
592,592,0000592.bin,3148944.4081062186
593,593,0000593.bin,2018755.8800391164
594,594,0000594.bin,3608066.594698606
595,595,0000595.bin,5030449.510498296
596,596,0000596.bin,4759109.803133623
597,597,0000597.bin,5461732.363095647
598,598,0000598.bin,526196.8145103912
599,599,0000599.bin,4695481.760007562
600,600,0000600.bin,4811207.687009284
601,601,0000601.bin,4471957.864544677
602,602,0000602.bin,2256203.637544797
603,603,0000603.bin,3974436.350109735
604,604,0000604.bin,5073787.901539707
605,605,0000605.bin,4667999.496931772
606,606,0000606.bin,8097478.57193375
607,607,0000607.bin,6363991.12615275
608,608,0000608.bin,3921767.883649871
609,609,0000609.bin,4343380.104447351
610,610,0000610.bin,4021816.7369734175
611,611,0000611.bin,2460016.1625369866
612,612,0000612.bin,6526679.69608702
613,613,0000613.bin,4867475.648933325
614,614,0000614.bin,3714750.444536937
615,615,0000615.bin,4853954.62293956
616,616,0000616.bin,5692469.325835391
617,617,0000617.bin,5281338.889216502
618,618,0000618.bin,4037279.3237284366
619,619,0000619.bin,566847.1995007831
620,620,0000620.bin,4270754.085668198
621,621,0000621.bin,2207153.874813408
622,622,0000622.bin,2105907.339477831
623,623,0000623.bin,4397143.689327035
624,624,0000624.bin,1015375.7465669396
625,625,0000625.bin,3113636.124310512
626,626,0000626.bin,2337220.9896589876
627,627,0000627.bin,3506170.214068047
628,628,0000628.bin,4755358.855320429
629,629,0000629.bin,3996607.0943964818
630,630,0000630.bin,2476000.58109905
631,631,0000631.bin,4519347.0577337155
632,632,0000632.bin,3348458.3570702765
633,633,0000633.bin,636054.9257325492
634,634,0000634.bin,4429060.517185108
635,635,0000635.bin,627552.7778143077
636,636,0000636.bin,3316625.9927269123
637,637,0000637.bin,4882622.224340331
638,638,0000638.bin,504041.9511673132
639,639,0000639.bin,4701403.874812081
640,640,0000640.bin,1868688.2879542673
641,641,0000641.bin,3613669.577347498
642,642,0000642.bin,5530083.175167565
643,643,0000643.bin,436845.7563983054
644,644,0000644.bin,3789839.71845755
645,645,0000645.bin,3020548.81935405
646,646,0000646.bin,640693.8549203131
647,647,0000647.bin,4803598.027595083
648,648,0000648.bin,4383779.524921884
649,649,0000649.bin,3476094.3251402215
650,650,0000650.bin,5022899.419175348
651,651,0000651.bin,3859599.6506960406
652,652,0000652.bin,4492027.966780688
653,653,0000653.bin,4941865.008444891
654,654,0000654.bin,5012528.66227308
655,655,0000655.bin,4399397.447488212
656,656,0000656.bin,2243540.426568823
657,657,0000657.bin,1472912.5326878247
658,658,0000658.bin,4801535.3877175925
659,659,0000659.bin,4295370.330611639
660,660,0000660.bin,4466650.228811847
661,661,0000661.bin,3055907.865213657
662,662,0000662.bin,510014.7577910139
663,663,0000663.bin,4871645.241044702
664,664,0000664.bin,610234.7578878218
665,665,0000665.bin,1564152.7257976383
666,666,0000666.bin,4531683.508218173
667,667,0000667.bin,3396919.8541269996
668,668,0000668.bin,4219529.4118662905
669,669,0000669.bin,5340105.818198038
670,670,0000670.bin,1932974.4289936246
671,671,0000671.bin,535756.8424968021
672,672,0000672.bin,4797577.094144304
673,673,0000673.bin,4817588.112331051
674,674,0000674.bin,647037.3185661057
675,675,0000675.bin,4679123.425283749
676,676,0000676.bin,4832268.333558451
677,677,0000677.bin,5591707.176596643
678,678,0000678.bin,5132843.86639185
679,679,0000679.bin,3673895.556277788
680,680,0000680.bin,3802966.926329829
681,681,0000681.bin,4921028.974989779
682,682,0000682.bin,1959606.1589135188
683,683,0000683.bin,5642964.512560798
684,684,0000684.bin,5241699.297453192
685,685,0000685.bin,4520178.590639191
686,686,0000686.bin,606677.9800537279
687,687,0000687.bin,1733434.8236783792
688,688,0000688.bin,4092376.510808819
689,689,0000689.bin,3688189.1708873226
690,690,0000690.bin,2682599.44570974
691,691,0000691.bin,4046505.2407298675
692,692,0000692.bin,2632291.807789576
693,693,0000693.bin,5669369.964453958
694,694,0000694.bin,528001.6937691943
695,695,0000695.bin,4696093.534112496
696,696,0000696.bin,2981075.173040212
697,697,0000697.bin,6729530.799602692
698,698,0000698.bin,4823384.432691252
699,699,0000699.bin,3413761.9492103024
700,700,0000700.bin,601608.7563633218
701,701,0000701.bin,4891380.191101154
702,702,0000702.bin,5260014.587656382
703,703,0000703.bin,5901323.748811057
704,704,0000704.bin,2057846.7343387504
705,705,0000705.bin,5607918.7049516775
706,706,0000706.bin,622468.8531375277
707,707,0000707.bin,4838339.403983078
708,708,0000708.bin,4960045.281141991
709,709,0000709.bin,3639091.0736970073
710,710,0000710.bin,2224774.3145918567
711,711,0000711.bin,4785387.172642141
712,712,0000712.bin,4379330.53608732
713,713,0000713.bin,4823022.583603118
714,714,0000714.bin,6456912.62256177
715,715,0000715.bin,4918874.382248343
716,716,0000716.bin,4305189.020678627
717,717,0000717.bin,3816999.7984400247
718,718,0000718.bin,5093554.75097387
719,719,0000719.bin,4727495.603502633
720,720,0000720.bin,598356.3404156964
721,721,0000721.bin,6274107.418451838
722,722,0000722.bin,4802834.7311089905
723,723,0000723.bin,3505858.7099520173
